id,nome,posição,idade,data_nascimento,nacionalidade,time,liga,total_jogos,jogos_escalados,minutos_jogados,gols_sofridos,defesas,gols,assistências,total_chutes,chutes_no_gol,dribles_tentados,dribles_realizados,total_passes,passes_chaves,índice_passes_certos,desarmes,faltas_sofridas,faltas_cometidas
9393,Marciel Silva da Silva,Midfielder,26,08/03/1995,Brazil,Juventude,Brasileiro Série B,22,7,738,0,0,0,1,12,5,23,13,345,10,28,15,8,12
159990,Wallace Souza Ferreira,Midfielder,29,17/06/1992,Brazil,Juventude,Brasileiro Série B,20,7,811,0,0,1,0,19,3,22,17,433,9,33,17,12,30
9616,Rafael  Aparecido da Silva,Attacker,26,26/05/1995,Brazil,Juventude,Brasileiro Série B,21,13,1128,0,0,2,5,15,3,10,3,258,19,20,4,18,16
9617,João Victor da Vitória Fernandes,Attacker,24,09/01/1997,Brazil,Juventude,Brasileiro Série B,26,18,1509,0,0,3,1,26,11,61,24,291,7,11,25,86,33
10038,José Rogerio de Oliveira Melo,Attacker,31,24/12/1990,Brazil,Juventude,Brasileiro Série B,7,6,419,0,0,2,0,15,7,7,2,70,4,7,4,20,3
64371,Rafael Santiago Gonçalves,Attacker,33,09/04/1988,Brazil,Juventude,Brasileiro Série B,14,11,953,0,0,4,3,13,8,11,8,209,14,10,6,16,20
9407,Roberto César Zardin Rodrigues,Attacker,36,19/12/1985,Brazil,Juventude,Brasileiro Série B,23,3,616,0,0,1,1,6,3,26,13,205,13,22,12,28,12
53966,Breno,Attacker,25,24/01/1996,Brazil,Juventude,Brasileiro Série B,19,18,1444,0,0,9,2,32,19,30,14,380,16,38,14,24,21
53958,Dalberto,Attacker,27,15/09/1994,Brazil,Juventude,Brasileiro Série B,19,15,1272,0,0,4,2,36,20,30,19,311,12,27,16,30,26
9303,Luiz Gustavo Almeida Pinto,Goalkeeper,28,10/03/1993,Brazil,Sampaio Correa,Brasileiro Série B,29,29,2548,28,76,0,0,0,0,0,0,716,1,23,1,10,0
54002,Willis Mota Moreira,Goalkeeper,36,23/03/1985,Brazil,Sampaio Correa,Brasileiro Série B,5,5,450,1,15,0,0,0,0,0,0,117,0,9,0,0,1
64036,Joecio Barbosa dos Santos,Defender,36,10/11/1985,Brazil,Sampaio Correa,Brasileiro Série B,27,26,2367,0,0,1,1,7,2,1,1,987,2,29,17,9,15
159525,Leonardo de Oliveira Costa,Defender,26,12/11/1995,Brazil,Sampaio Correa,Brasileiro Série B,16,8,759,0,0,0,0,14,3,14,9,233,4,21,14,14,37
77862,Flávio de Souza Boaventura,Defender,34,12/07/1987,Brazil,Sampaio Correa,Brasileiro Série B,7,6,556,0,0,1,0,6,3,0,0,232,1,28,5,4,7
54987,Leandro Ferreira Pessoa,Defender,35,15/07/1986,Brazil,Sampaio Correa,Brasileiro Série B,16,7,704,0,0,0,0,4,1,6,4,287,0,18,19,18,21
77923,Marlon Matheus Lopes do Nascimento,Defender,27,13/02/1994,Brazil,Sampaio Correa,Brasileiro Série B,20,17,1626,0,0,0,3,10,3,20,14,703,17,29,58,27,21
80711,Luis Gustavo Lopes dos Santos,Defender,32,05/07/1989,Brazil,Sampaio Correa,Brasileiro Série B,29,27,2224,0,0,1,3,12,3,55,35,986,18,35,61,39,45
53977,Paulo Sérgio Marques Corrêa,Defender,32,10/05/1989,Brazil,Sampaio Correa,Brasileiro Série B,13,10,909,0,0,1,0,5,1,1,1,432,5,43,11,8,9
54991,João Victor Nascimento dos Santos,Defender,26,19/02/1995,Brazil,Sampaio Correa,Brasileiro Série B,17,16,1239,0,0,0,0,4,1,5,4,360,2,21,25,9,23
54467,Joazi Oliveira da Silva,Defender,25,26/10/1996,Brazil,Sampaio Correa,Brasileiro Série B,24,11,1189,0,0,0,0,2,1,21,14,442,8,22,25,24,17
159465,Daniel Felipe Sá Nascimento,Defender,29,31/01/1992,Brazil,Sampaio Correa,Brasileiro Série B,30,30,2629,0,0,1,1,10,2,7,6,1264,4,42,30,13,27
9813,Márcio Barbosa Vieira Junior,Midfielder,26,28/07/1995,Brazil,Sampaio Correa,Brasileiro Série B,33,31,2661,0,0,5,3,62,28,28,20,1159,71,35,22,81,46
182070,André Luiz Guimarães Siqueira Junior,Midfielder,26,22/08/1995,Brazil,Sampaio Correa,Brasileiro Série B,21,20,1720,0,0,1,0,22,8,8,5,783,9,44,44,21,39
53992,Eloir Silva Moreira,Midfielder,34,07/09/1987,Brazil,Sampaio Correa,Brasileiro Série B,22,11,1219,0,0,1,1,7,3,19,15,530,20,28,33,14,40
70312,Vinicius Kiss Silva Tobias,Midfielder,33,08/06/1988,Brazil,Sampaio Correa,Brasileiro Série B,29,27,2223,0,0,0,1,0,0,30,19,1070,11,35,33,47,44
54339,Francisco Roney Vidal da Silva,Midfielder,30,20/11/1991,Brazil,Sampaio Correa,Brasileiro Série B,34,24,2103,0,0,4,2,23,13,66,36,509,32,20,25,70,34
10411,Diego Barbosa Tavares,Attacker,30,06/07/1991,Brazil,Sampaio Correa,Brasileiro Série B,27,8,847,0,0,2,2,16,9,20,10,223,8,16,6,12,16
54391,Jackson Bernardo da Silva,Attacker,28,07/06/1993,Brazil,Sampaio Correa,Brasileiro Série B,28,5,617,0,0,6,0,18,10,21,12,125,5,9,0,14,20
9258,Caio Henrique da Silva Dantas,Attacker,28,19/02/1993,Brazil,Sampaio Correa,Brasileiro Série B,33,31,2724,0,0,17,4,62,31,43,23,485,19,20,11,79,33
54028,Anderson Wanderllan de Moraes Rodrigues,Attacker,34,13/09/1987,Brazil,Sampaio Correa,Brasileiro Série B,15,12,982,0,0,0,3,10,3,67,31,219,20,11,6,31,5
80290,Róbson Carlos Duarte,Attacker,28,20/06/1993,Brazil,Sampaio Correa,Brasileiro Série B,25,9,924,0,0,1,0,7,3,15,7,333,19,18,11,18,10
114455,Gustavo Ramos Vasconcelos de Oliveira,Attacker,25,02/07/1996,Brazil,Sampaio Correa,Brasileiro Série B,29,17,1366,0,0,1,1,20,8,68,31,302,21,16,24,40,28
64065,Fernando Lombardi,Defender,38,17/01/1982,Brazil,Nautico Recife,Brasileiro Série B,8,7,654,0,0,0,0,5,1,0,0,373,2,58,1,3,7
53128,Guillermo Miguel Paiva Ayala,Attacker,24,17/08/1997,Paraguay,Nautico Recife,Brasileiro Série B,20,7,826,0,0,3,0,24,14,10,5,208,10,9,6,23,19
53995,Salatiel de Oliveira Gabriel Júnior,Attacker,29,20/09/1992,Brazil,Nautico Recife,Brasileiro Série B,10,6,575,0,0,0,1,10,2,1,0,63,8,29,4,12,14
70892,Jefferson Adelino da Silva,Goalkeeper,28,02/05/1993,Brazil,Nautico Recife,Brasileiro Série B,19,19,1640,25,55,0,0,0,0,1,1,353,0,28,0,1,0
80173,Anderson Silva da Paixão,Goalkeeper,23,05/03/1998,Brazil,Nautico Recife,Brasileiro Série B,15,15,1350,10,38,0,0,0,0,0,0,420,1,18,1,2,1
54695,Diogo Hereda da Silva,Defender,23,20/09/1998,Brazil,Nautico Recife,Brasileiro Série B,31,29,2507,0,0,1,2,11,3,62,44,915,26,35,46,45,42
10445,Ronaldo Luiz Alves,Defender,32,09/07/1989,Brazil,Nautico Recife,Brasileiro Série B,13,12,1097,0,0,0,0,3,0,8,6,542,0,38,6,16,14
70893,Willian Simões,Defender,33,06/03/1988,Brazil,Nautico Recife,Brasileiro Série B,18,17,1479,0,0,0,1,7,4,21,18,599,21,42,17,33,11
54698,Rafael Ribeiro Alves,Defender,25,18/01/1996,Brazil,Nautico Recife,Brasileiro Série B,25,23,2017,0,0,1,0,12,4,1,1,875,2,40,22,12,30
54692,Cleidson Andrade de Souza Silva,Defender,28,27/09/1993,Brazil,Nautico Recife,Brasileiro Série B,27,26,2322,0,0,2,0,15,5,5,3,1033,2,46,23,28,39
197425,Carlos Eduardo da Silva Santos,Defender,20,12/03/2001,Brazil,Nautico Recife,Brasileiro Série B,6,5,460,0,0,0,0,0,0,2,2,150,0,37,3,3,3
107965,Kevyn Lucas Ramos da Costa,Defender,24,28/12/1997,Brazil,Nautico Recife,Brasileiro Série B,18,13,1218,0,0,0,1,0,0,18,8,367,7,22,43,27,24
54699,Rhaldney Norberto Simião Gomes,Defender,23,20/11/1998,Brazil,Nautico Recife,Brasileiro Série B,30,30,2399,0,0,1,1,13,2,20,16,1217,20,45,72,34,49
77799,Jean Carlos Vicente,Midfielder,29,15/02/1992,Brazil,Nautico Recife,Brasileiro Série B,34,32,2655,0,0,7,4,73,31,35,23,941,84,32,27,52,40
10465,Jhonnatan Guimarães Saraiva Teixeira,Midfielder,29,18/02/1992,Brazil,Nautico Recife,Brasileiro Série B,19,9,1045,0,0,0,1,6,2,6,4,416,14,24,19,10,25
9247,Djavan Aulim Candido de Souza,Midfielder,26,27/11/1995,Brazil,Nautico Recife,Brasileiro Série B,23,16,1246,0,0,0,0,3,1,9,5,532,11,33,37,34,47
10202,Bryan Borges Mascarenhas,Midfielder,25,03/08/1996,Brazil,Nautico Recife,Brasileiro Série B,18,11,1035,0,0,1,1,12,6,40,32,351,6,33,28,19,28
54242,Matheus Trindade Gonçalves,Midfielder,25,06/03/1996,Brazil,Nautico Recife,Brasileiro Série B,16,6,636,0,0,0,0,4,0,6,4,264,1,28,9,9,20
9536,Ruy Franco de Almeida Junior,Midfielder,32,26/01/1989,Brazil,Nautico Recife,Brasileiro Série B,18,3,430,0,0,1,1,8,2,4,2,201,6,10,6,10,8
64364,Adailson Freire Pereira da Silva,Midfielder,24,08/02/1997,Brazil,Nautico Recife,Brasileiro Série B,27,13,1124,0,0,2,1,26,8,28,17,232,24,23,12,29,19
10435,Welker Marçal de Almeida,Attacker,35,24/09/1986,Brazil,Nautico Recife,Brasileiro Série B,25,24,2150,0,0,8,2,43,20,17,9,358,26,14,5,54,34
54715,Jorge Henrique de Souza,Attacker,39,23/04/1982,Brazil,Nautico Recife,Brasileiro Série B,31,16,1374,0,0,0,1,16,5,25,16,530,21,26,12,60,30
9549,Erick de Arruda Serafim,Attacker,24,10/12/1997,Brazil,Nautico Recife,Brasileiro Série B,31,21,1823,0,0,5,2,45,21,63,44,502,25,28,23,48,35
9660,Vinícius Santos Silva,Attacker,28,03/08/1993,Brazil,Nautico Recife,Brasileiro Série B,13,13,951,0,0,1,2,20,12,20,10,261,8,18,12,12,21
54716,Thiago,Attacker,20,13/03/2001,Brazil,Nautico Recife,Brasileiro Série B,12,4,472,0,0,0,2,8,3,18,11,141,10,30,8,14,10
9529,Antonio Everton Sena Barbosa,Defender,30,14/06/1991,Brazil,Cuiaba,Brasileiro Série B,14,13,1146,0,0,1,0,1,1,1,1,167,1,68,3,6,12
10442,João Carlos Heidemann,Goalkeeper,33,06/04/1988,Brazil,Cuiaba,Brasileiro Série B,33,33,2950,5,17,0,0,0,0,0,0,85,1,46,0,2,2
9229,Matheus Vinicius Matos Nogueira,Goalkeeper,24,20/09/1997,Brazil,Cuiaba,Brasileiro Série B,5,4,378,0,1,0,0,0,0,0,0,6,0,1,0,0,0
9230,Ednei Barbosa de Souza,Defender,31,05/07/1990,Brazil,Cuiaba,Brasileiro Série B,22,22,1875,0,0,0,0,12,2,7,5,1076,2,42,20,9,11
10514,Matheus Barbosa Teixeira,Defender,27,18/08/1994,Brazil,Cuiaba,Brasileiro Série B,25,17,1600,0,0,1,0,3,1,1,1,144,0,60,7,3,3
9451,Lucas Ramon Batista Silva,Defender,27,07/03/1994,Brazil,Cuiaba,Brasileiro Série B,24,15,1517,0,0,0,0,0,0,3,3,52,0,33,6,2,3
42325,Anderson Conceição Benedito,Defender,32,24/10/1989,Brazil,Cuiaba,Brasileiro Série B,28,27,2408,0,0,3,0,4,2,2,2,257,1,66,5,1,8
9454,Romario Guilherme  dos Santos,Defender,29,13/03/1992,Brazil,Cuiaba,Brasileiro Série B,26,25,2237,0,0,0,0,2,0,5,4,184,2,57,14,9,13
9739,Lenon Fernandes Ribeiro,Defender,31,02/05/1990,Brazil,Cuiaba,Brasileiro Série B,5,5,381,0,0,0,0,2,1,2,2,193,3,31,7,4,5
51597,Lucas Camilo Hernández Perdomo,Defender,29,05/08/1992,Uruguay,Cuiaba,Brasileiro Série B,8,7,584,0,0,0,3,2,1,4,2,310,14,33,11,5,6
10520,Eduardo Kunde,Defender,24,17/09/1997,Brazil,Cuiaba,Brasileiro Série B,7,4,442,0,0,0,0,0,0,0,0,1,0,1,3,0,1
77791,Hayner William Monjardim Cordeiro,Defender,26,02/10/1995,Brazil,Cuiaba,Brasileiro Série B,19,19,1625,0,0,0,1,2,0,22,12,125,2,65,6,15,6
9238,Jean Patrick Reis,Defender,29,25/06/1992,Brazil,Cuiaba,Brasileiro Série B,13,3,379,0,0,0,0,5,2,4,3,246,1,18,5,8,6
10562,Luiz Gustavo Tavares Condé,Defender,27,12/02/1994,Brazil,Cuiaba,Brasileiro Série B,12,9,863,0,0,0,0,1,1,8,6,483,2,34,22,20,18
36009,Luis Otávio Bonilha de Oliveira,Midfielder,29,17/02/1992,Brazil,Cuiaba,Brasileiro Série B,13,3,413,0,0,0,0,8,3,12,9,237,6,17,5,17,14
9783,Felipe de Figueiredo Ferreira,Midfielder,27,25/04/1994,Brazil,Cuiaba,Brasileiro Série B,23,15,1203,0,0,1,2,7,2,9,7,92,9,58,2,8,3
78045,Auremir Evangelista dos Santos,Midfielder,30,10/09/1991,Brazil,Cuiaba,Brasileiro Série B,22,21,1733,0,0,0,0,7,1,7,4,185,3,74,8,14,9
77703,Rafael Gustavo Meneghel Gava,Midfielder,28,20/05/1993,Brazil,Cuiaba,Brasileiro Série B,18,17,1216,0,0,5,0,5,4,4,3,149,2,83,3,4,3
146760,Gabriel Henrique Pierini,Midfielder,21,04/05/2000,Brazil,Cuiaba,Brasileiro Série B,12,9,929,0,0,0,0,5,1,16,12,390,6,28,11,25,14
9398,Elvis Vieira Araújo,Midfielder,31,09/09/1990,Brazil,Cuiaba,Brasileiro Série B,29,26,2057,0,0,2,1,2,1,2,1,229,20,68,8,7,9
9438,Jenison  de Jesus Brito e Brito,Attacker,30,22/03/1991,Brazil,Cuiaba,Brasileiro Série B,32,16,1594,0,0,6,0,10,2,7,4,87,7,52,1,5,12
35821,Yago César da Silva,Attacker,24,26/05/1997,Brazil,Cuiaba,Brasileiro Série B,30,10,1271,0,0,2,0,5,3,9,3,57,7,59,1,6,4
10363,Márcio Antônio de Sousa Júnior,Attacker,26,08/06/1995,Brazil,Cuiaba,Brasileiro Série B,20,14,1133,0,0,4,1,12,7,39,19,343,16,14,16,21,20
9260,Felipe Marques da Silva,Attacker,31,27/01/1990,Brazil,Cuiaba,Brasileiro Série B,25,20,1487,0,0,4,0,7,2,13,7,53,2,83,3,5,3
9585,Elton Rodrigues Brandão,Attacker,36,01/08/1985,Brazil,Cuiaba,Brasileiro Série B,23,18,1449,0,0,9,0,38,19,9,5,370,13,12,8,30,32
48235,Emaxwell Souza de Lima,Attacker,26,11/02/1995,Brazil,Cuiaba,Brasileiro Série B,31,17,1610,0,0,6,1,6,1,12,6,72,2,49,3,6,6
68058,Roger Rodrigues da Silva,Attacker,35,07/01/1985,Brazil,Operario-PR,Brasileiro Série B,8,6,545,0,0,1,0,15,2,6,3,65,6,41,0,9,8
9339,Sávio Alves Marchiote,Defender,24,05/08/1996,Brazil,Operario-PR,Brasileiro Série B,28,26,2309,0,0,0,2,3,1,32,20,1139,15,46,25,44,24
9481,Juan Sebastian Campos Sosa,Defender,35,25/12/1985,Uruguay,Operario-PR,Brasileiro Série B,11,6,685,0,0,0,0,5,0,1,1,466,0,43,0,3,14
10530,Júlio Cesar Godinho Catolé,Midfielder,34,05/08/1986,Brazil,Operario-PR,Brasileiro Série B,16,11,787,0,0,1,1,9,3,18,11,310,15,30,16,16,17
54654,José Osmar Ventura da Paz,Midfielder,31,10/11/1989,Brazil,Operario-PR,Brasileiro Série B,18,12,1101,0,0,1,0,6,2,3,2,527,5,35,20,3,19
10439,Jefesson Vieira Eufrazio,Attacker,27,25/05/1994,Brazil,Operario-PR,Brasileiro Série B,12,10,834,0,0,1,0,14,5,8,4,154,9,28,5,23,15
9478,Thiago Braga de Souza,Goalkeeper,37,04/05/1984,Brazil,Operario-PR,Brasileiro Série B,19,19,1710,18,51,0,0,0,0,0,0,381,0,14,0,4,0
51681,Martín Sebastián Rodríguez Prantl,Goalkeeper,32,20/09/1989,Uruguay,Operario-PR,Brasileiro Série B,9,9,810,9,21,0,0,0,0,0,0,192,0,11,0,1,0
9194,Rodrigo Viana Conceição,Goalkeeper,32,14/11/1989,Brazil,Operario-PR,Brasileiro Série B,8,8,720,9,22,0,0,0,0,0,0,113,0,45,0,0,0
54221,Reniê Almeida da Silva,Defender,32,10/04/1989,Brazil,Operario-PR,Brasileiro Série B,24,18,1734,0,0,1,0,3,2,2,1,859,4,42,16,10,23
10516,Alex da Silva,Defender,27,15/05/1994,Brazil,Operario-PR,Brasileiro Série B,11,9,835,0,0,1,0,4,1,10,8,350,6,24,13,25,20
9343,Fabiano da Silva Souza,Defender,31,17/02/1990,Brazil,Operario-PR,Brasileiro Série B,31,22,2254,0,0,0,1,13,2,29,15,1137,23,33,64,31,50
64000,Ricardo César Dantas da Silva,Defender,29,13/08/1992,Brazil,Operario-PR,Brasileiro Série B,23,23,1869,0,0,0,0,8,0,2,2,948,0,42,16,28,41
9769,Rafael de Jesus Bonfim,Defender,30,24/07/1991,Brazil,Operario-PR,Brasileiro Série B,29,29,2530,0,0,1,0,13,4,3,3,1285,5,47,14,24,31
77789,Tomas Almino  Bastos Silva,Midfielder,29,30/04/1992,Brazil,Operario-PR,Brasileiro Série B,25,20,1822,0,0,1,3,33,10,27,20,862,39,40,37,26,43
63988,Rafael Batista,Midfielder,33,26/08/1988,Brazil,Operario-PR,Brasileiro Série B,18,6,710,0,0,0,3,2,0,4,2,439,19,21,11,6,11
10283,Pedro Ken Morimoto Moreira,Midfielder,34,20/03/1987,Brazil,Operario-PR,Brasileiro Série B,19,11,862,0,0,2,1,6,4,7,6,439,9,26,24,26,36
63989,Marcelo Oliveira Pinto,Midfielder,33,24/06/1988,Brazil,Operario-PR,Brasileiro Série B,27,24,1998,0,0,2,6,26,17,25,14,916,39,39,27,45,47
9848,Rafael Oller Pereira,Midfielder,26,24/02/1995,Brazil,Operario-PR,Brasileiro Série B,7,7,586,0,0,3,0,6,5,19,14,153,3,18,7,18,12
54709,Jorge Andrés Roa Jiménez,Midfielder,28,27/02/1993,Paraguay,Operario-PR,Brasileiro Série B,20,10,951,0,0,0,0,5,0,0,0,567,5,34,37,9,32
64288,Francinilson Santos Meireles,Midfielder,31,03/05/1990,Brazil,Operario-PR,Brasileiro Série B,22,7,705,0,0,0,0,0,0,32,15,274,7,16,10,32,4
9546,Leandro Vilela Sales Teixeira,Midfielder,26,29/06/1995,Brazil,Operario-PR,Brasileiro Série B,15,11,893,0,0,0,0,5,1,4,4,430,2,23,30,11,35
9504,Jean Carlo Bernieri Fernandes,Attacker,28,08/06/1993,Brazil,Operario-PR,Brasileiro Série B,20,8,748,0,0,2,0,15,10,26,19,339,11,35,12,37,18
10290,Ricardo Bueno da Silva,Attacker,34,15/08/1987,Brazil,Operario-PR,Brasileiro Série B,17,17,1453,0,0,8,2,39,17,28,15,476,21,24,12,40,21
9757,Diego Cardoso Nogueira,Attacker,27,06/03/1994,Brazil,Operario-PR,Brasileiro Série B,13,6,476,0,0,0,0,9,3,14,10,136,7,10,6,12,14
10293,Douglas Coutinho Gomes de Souza,Attacker,27,08/02/1994,Brazil,Operario-PR,Brasileiro Série B,25,18,1705,0,0,4,2,33,18,35,17,338,19,19,10,37,20
9508,Thiago Maier dos Santos,Attacker,35,31/08/1986,Brazil,Operario-PR,Brasileiro Série B,25,6,616,0,0,2,1,12,3,9,4,141,7,23,11,17,32
9509,Lucas Rulian Lamoglia,Attacker,31,03/07/1990,Brazil,Operario-PR,Brasileiro Série B,21,5,791,0,0,1,3,18,6,27,18,248,12,29,14,21,15
65707,Antonio Thomaz Santos de Barros,Attacker,35,02/05/1986,Brazil,Operario-PR,Brasileiro Série B,26,22,1739,0,0,1,0,30,18,84,42,516,33,33,27,61,51
10054,Gilson Gomes do Nascimento,Defender,34,14/05/1986,Brazil,Botafogo SP,Brasileiro Série B,15,13,1092,0,0,0,0,4,1,9,5,535,10,38,19,11,16
54741,Igor José Bohn,Goalkeeper,25,02/05/1996,Brazil,Botafogo SP,Brasileiro Série B,6,6,540,7,17,0,0,0,0,0,0,188,0,13,0,2,1
9193,Darley Ramon Torres,Goalkeeper,32,15/12/1989,Brazil,Botafogo SP,Brasileiro Série B,30,30,2700,28,67,0,0,0,0,0,0,601,0,25,0,5,0
160436,Raniele Almeida Melo,Defender,25,31/12/1996,Brazil,Botafogo SP,Brasileiro Série B,10,10,856,0,0,0,0,2,2,8,2,328,1,23,39,16,29
80322,Anderson Jordan da Silva Cordeiro,Defender,22,22/04/1999,Brazil,Botafogo SP,Brasileiro Série B,25,23,2053,0,0,0,0,6,1,11,9,873,3,42,32,9,30
9594,Jeferson de Araujo de Carvalho,Defender,25,22/06/1996,Brazil,Botafogo SP,Brasileiro Série B,25,22,1954,0,0,4,1,13,8,13,7,613,33,30,36,27,38
10272,Marinaldo dos Santos Oliveira,Defender,31,13/05/1990,Brazil,Botafogo SP,Brasileiro Série B,11,8,688,0,0,0,1,6,2,8,5,203,8,28,11,6,13
50409,Robson Januario de Paula,Defender,27,14/02/1994,Brazil,Botafogo SP,Brasileiro Série B,33,33,2900,0,0,0,0,4,1,2,1,1012,7,32,20,28,32
195500,Guilherme Martineli Soares,Defender,22,17/05/1999,Brazil,Botafogo SP,Brasileiro Série B,7,5,409,0,0,0,0,0,0,10,6,84,2,7,14,7,6
9347,Walisson Moreira Farias Maia,Defender,30,21/08/1991,Brazil,Botafogo SP,Brasileiro Série B,23,17,1570,0,0,1,0,4,1,3,1,691,4,31,11,8,18
9675,Guilherme Kennedy Romão,Defender,24,07/10/1997,Brazil,Botafogo SP,Brasileiro Série B,27,21,1965,0,0,1,0,15,4,42,27,611,19,30,42,55,27
54090,Valdemir de Oliveira Soares,Midfielder,24,12/03/1997,Brazil,Botafogo SP,Brasileiro Série B,28,27,2408,0,0,0,3,36,14,70,52,907,19,37,70,41,40
9427,Matheus Aleksander dos Anjos,Midfielder,23,21/12/1998,Brazil,Botafogo SP,Brasileiro Série B,28,21,1734,0,0,1,2,37,10,40,19,574,44,24,36,47,31
61817,Renato Escobar Baruffi,Midfielder,32,27/04/1989,Brazil,Botafogo SP,Brasileiro Série B,25,9,891,0,0,0,2,9,3,10,8,320,16,12,14,13,8
106598,Matheus Ferreira de Sousa,Midfielder,28,19/02/1993,Brazil,Botafogo SP,Brasileiro Série B,17,6,616,0,0,1,0,6,1,4,3,124,2,14,5,8,10
77690,Victor Gomes Lemos,Midfielder,34,14/04/1987,Brazil,Botafogo SP,Brasileiro Série B,21,20,1542,0,0,1,0,21,3,16,14,759,19,43,36,49,42
9210,Lucas Henrique Luciano,Midfielder,22,06/03/1999,Brazil,Botafogo SP,Brasileiro Série B,18,6,675,0,0,0,1,20,7,27,12,158,5,34,15,18,14
9211,Jonata Felipe Machado,Midfielder,22,06/07/1999,Brazil,Botafogo SP,Brasileiro Série B,12,6,601,0,0,0,0,0,0,4,2,181,3,26,18,6,11
10213,Elicarlos Souza Santos,Midfielder,36,08/06/1985,Brazil,Botafogo SP,Brasileiro Série B,25,17,1523,0,0,1,0,11,3,5,3,481,6,30,29,24,18
33252,Wellington Luis de Sousa,Attacker,33,11/02/1988,Brazil,Botafogo SP,Brasileiro Série B,23,21,1860,0,0,5,1,58,20,15,5,420,28,24,16,40,63
64046,Rafael Diniz Alves e Silva,Attacker,29,21/06/1992,Brazil,Botafogo SP,Brasileiro Série B,21,20,1546,0,0,4,1,44,25,65,36,348,17,27,20,30,32
54248,Judivan Flor da Silva,Attacker,26,21/05/1995,Brazil,Botafogo SP,Brasileiro Série B,20,6,697,0,0,1,0,12,5,27,14,158,7,6,6,20,27
9619,Michel Douglas Guedes,Attacker,29,16/01/1992,Brazil,Botafogo SP,Brasileiro Série B,8,7,478,0,0,1,0,9,4,1,1,70,4,5,1,10,11
9473,Wesley Pionteck Souza,Attacker,25,14/04/1996,Brazil,Botafogo SP,Brasileiro Série B,6,5,405,0,0,0,1,5,0,8,4,114,7,20,5,10,8
119806,Ronald Sant'anna Rodrigues,Attacker,24,05/02/1997,Brazil,Botafogo SP,Brasileiro Série B,30,29,2392,0,0,5,2,25,17,94,55,357,31,18,43,74,39
9589,Rafael de Carvalho Santos,Goalkeeper,32,14/03/1989,Brazil,Confiança,Brasileiro Série B,31,31,2746,30,62,0,0,0,0,0,0,779,4,22,2,10,1
159484,Jean Carlos Drosny,Goalkeeper,27,30/01/1994,Brazil,Confiança,Brasileiro Série B,5,5,450,11,10,0,0,0,0,0,0,108,0,10,0,0,0
80693,Luan Bueno Ferreira de Brito,Defender,34,28/06/1987,Brazil,Confiança,Brasileiro Série B,19,16,1387,0,0,0,0,6,2,0,0,716,3,38,12,6,27
107332,Djalma Antônio da Silva Filho,Defender,27,19/09/1994,Brazil,Confiança,Brasileiro Série B,31,26,2317,0,0,0,1,29,6,38,26,1043,30,34,39,37,42
9803,Nirley da Silva Fonseca,Defender,33,09/04/1988,Brazil,Confiança,Brasileiro Série B,28,27,2433,0,0,1,1,16,6,3,3,1244,6,44,21,21,58
80304,Thiago Ennes Moreira,Defender,25,05/03/1996,Brazil,Confiança,Brasileiro Série B,29,25,2111,0,0,0,0,7,0,43,27,897,21,28,41,33,19
9869,Matheus Mancini,Defender,27,14/09/1994,Brazil,Confiança,Brasileiro Série B,28,28,2520,0,0,2,0,17,8,2,1,1262,9,44,38,12,34
268877,Marcelo Rodrigues Souza,Defender,23,20/07/1998,Brazil,Confiança,Brasileiro Série B,13,4,487,0,0,0,1,4,1,5,2,102,4,18,1,15,8
10200,Caique Silva Sá,Defender,29,23/05/1992,Brazil,Confiança,Brasileiro Série B,15,7,778,0,0,1,0,8,4,26,19,332,7,17,17,12,17
157739,Everton Amador dos Santos,Midfielder,35,07/10/1986,Brazil,Confiança,Brasileiro Série B,23,13,1087,0,0,0,0,11,3,13,9,462,11,17,25,19,20
10345,Madison Araújo Costa,Midfielder,23,08/07/1998,Brazil,Confiança,Brasileiro Série B,22,19,1578,0,0,1,1,8,5,22,19,653,7,31,48,25,69
2143,Sérgio Antônio Borges Júnior,Midfielder,35,04/08/1986,Brazil,Confiança,Brasileiro Série B,13,10,878,0,0,0,2,6,1,9,5,388,7,25,14,17,30
160255,Guilherme Castilho Carvalho,Midfielder,22,19/09/1999,Brazil,Confiança,Brasileiro Série B,20,20,1685,0,0,1,5,19,7,24,9,755,39,30,20,49,35
9425,Jeferson Wagner de Lima Bólico,Midfielder,24,07/02/1997,Brazil,Confiança,Brasileiro Série B,19,10,993,0,0,1,0,5,2,4,2,411,6,36,15,16,30
80652,Anderson Omar Lima da Rosa,Midfielder,32,21/07/1989,Brazil,Confiança,Brasileiro Série B,13,12,895,0,0,0,0,2,0,3,2,298,6,43,5,18,19
78033,Ítalo Melo Oliveira,Midfielder,28,25/02/1993,Brazil,Confiança,Brasileiro Série B,25,20,1625,0,0,2,1,18,6,63,40,680,23,37,17,48,15
153478,Ari Moura Vieira Filho,Midfielder,25,31/07/1996,Brazil,Confiança,Brasileiro Série B,29,10,1253,0,0,3,2,19,7,71,42,403,21,23,18,28,18
157424,Rafael Oliveira Silva,Midfielder,33,04/02/1988,Brazil,Confiança,Brasileiro Série B,25,22,1643,0,0,1,0,17,7,19,13,531,11,22,22,32,26
80567,Renan Gorne Silva,Attacker,25,22/02/1996,Brazil,Confiança,Brasileiro Série B,27,21,1573,0,0,7,1,25,17,22,12,316,7,15,2,35,34
